"address","balance","earned"
"0x9b65df1adb9ed083a9707f750f4d4211eda92314","4366.98114422219283","20.394470728015787107"
"0x80b26ea44bab3d39516094b479b9565d9e80d4c6","7343.47247241403500265","16.042512789083559935"
"0xd43f974fa5f9f3ab8aedb3121dc614366d8fd24b","6544.399999999999475712","11.195567169798326794"
"0x633f8aa64990c4f67a904b5dd6bf5f03e49a5baa","4000.634782454620842196","5.431313459672440492"
"0x91cca8cf03fdf510dade6649a25cc5ea6fc9bfb0","200.0","3.47060228150148"
"0xad8da72fb6c0bc3b27a67dbe0daf8ad1476c8d20","29478.423818826309421492","7.696881924175291103"
"0x9ca627de8e06213671b6166717c8cf876c1d7808","987.219999999999935744","5.080814317812643104"
"0x58f791ade0e72334238677060e469d7b85456358","10708.250000000000458752","42.24064604208926831"
"0x4afffa8f9ba82330dac0108825b9d4ce2bd00aa6","2411.227445865954702048","13.077210592667182329"
